name,NGC,NCC,OC,Hindex,i10,ALIS Score for rho between 0.0 to 0.1,(Normalized)ALIS Score for rho between 0.0 to 0.1,ALIS Score for rho between 0.1to 0.99,(Normalized) ALIS Score for rho between 0.1to 0.99,Rank
A7250,1,1,0.8409,0.8,0.8,2.67E+50,0.8049,90798.62454,0.80636,2205
A8128,0.4408,0.7587,1,0.4,0.6,2.67E+50,0.8049,91009.16309,0.80823,2206
A2731,1,0.5,0.7546,0.266666667,0.233333333,2.67E+50,0.8048,90732.64324,0.80577,2207
A1617,0.3944,0.7465,1,0.266666667,0,2.66E+50,0.8047,91492.04159,0.81252,2208
A4239,0.2973,1,1,1,1,2.66E+50,0.8045,91564.37798,0.81316,2209
A3692,1,0.4943,1,0.266666667,0.033333333,2.66E+50,0.8045,93011.53603,0.82601,2210
A3421,0.1315,1,1,0.4,0.466666667,2.66E+50,0.8045,91129.19686,0.80930,2211
A7229,1,0.6917,1,0.733333333,0.733333333,2.66E+50,0.8044,91134.94651,0.80935,2212
A1937,1,0.3636,0.9091,0.033333333,0,2.66E+50,0.8044,90935.02038,0.80757,2213
A2086,1,0.4564,1,0.533333333,0.533333333,2.66E+50,0.8044,91498.81025,0.81258,2214
A9818,0.3475,1,0.844,0.4,0.433333333,2.66E+50,0.8043,90910.89966,0.80736,2215
A4008,0.3834,1,0.8291,0.733333333,0.733333333,2.66E+50,0.8043,90901.58524,0.80727,2216
A3218,1,0.0946,1,0.233333333,0.166666667,2.66E+50,0.8042,90711.31444,0.80558,2217
A9071,1,0.7149,1,0.4,0.466666667,2.66E+50,0.8042,90873.37515,0.80702,2218
A7787,1,1,1,0.633333333,0.9,2.66E+50,0.8039,90698.26707,0.80547,2219
A4836,0.0025,1,1,0.533333333,0.566666667,2.66E+50,0.8038,90958.14056,0.80778,2220
A6429,1,0.3968,0.8238,0.633333333,0.7,2.66E+50,0.8038,91529.86579,0.81285,2221
A1785,1,1,0.8819,0.833333333,0.866666667,2.66E+50,0.8038,90681.50682,0.80532,2222
A2374,0.3429,0.6667,1,0.566666667,0.666666667,2.66E+50,0.8037,91730.78401,0.81464,2223
A2451,1,1,1,0.633333333,0.733333333,2.66E+50,0.8036,91019.40154,0.80832,2224
A6398,0.1098,1,1,0.4,0.5,2.66E+50,0.8035,91297.37768,0.81079,2225
A1487,1,1,1,0.7,0.7,2.66E+50,0.8029,90546.28512,0.80412,2226
A2904,0.1018,1,1,0.566666667,0.633333333,2.66E+50,0.8028,90738.65887,0.80583,2227
A4294,1,1,0.745,0.766666667,0.8,2.66E+50,0.8027,90518.39948,0.80387,2228
A6556,1,1,1,0.366666667,0.433333333,2.66E+50,0.8026,90762.5801,0.80604,2229
A2828,1,0.4428,1,0.333333333,0.166666667,2.66E+50,0.8026,90661.13965,0.80514,2230
A5741,0.0063,1,1,0.766666667,0.766666667,2.66E+50,0.8023,90717.91828,0.80564,2231
A6233,0.1503,1,1,0.6,0.7,2.66E+50,0.8023,90852.3732,0.80684,2232
A7809,0.1891,1,1,0.5,0.566666667,2.66E+50,0.8021,90537.8792,0.80404,2233
A6573,1,1,1,0.433333333,0.866666667,2.66E+50,0.8021,90663.77673,0.80516,2234
A9098,1,1,1,0.3,0.266666667,2.66E+50,0.8021,110277.0356,0.97934,2235
A1060,1,0.5968,0.8226,0.166666667,0.133333333,2.66E+50,0.8021,90547.07422,0.80413,2236
A9586,1,1,0.6129,0.066666667,0,2.66E+50,0.8020,90403.25185,0.80285,2237
A8608,1,0.4269,1,0.733333333,0.766666667,2.66E+50,0.8019,90635.17201,0.80491,2238
A5397,0.1707,1,1,0.433333333,0.733333333,2.66E+50,0.8019,90981.96286,0.80799,2239
A7411,0.1786,1,0.9328,0.533333333,0.633333333,2.66E+50,0.8018,90674.29063,0.80526,2240
A426,0.3433,1,0.8665,0.833333333,0.833333333,2.66E+50,0.8018,90503.17529,0.80374,2241
A9551,0.4994,1,1,0.7,0.766666667,2.65E+50,0.8016,90615.35981,0.80473,2242
A4796,0.342,1,1,0.733333333,0.733333333,2.65E+50,0.8016,91201.70233,0.80994,2243
A195,1,0.6682,1,0.466666667,0.6,2.65E+50,0.8016,90589.64957,0.80450,2244
A3598,1,0.6564,0.888,0.366666667,0.466666667,2.65E+50,0.8016,91659.76921,0.81401,2245
A4048,1,0.4843,0.8669,0.8,0.833333333,2.65E+50,0.8016,90621.93933,0.80479,2246
A8092,0.2447,1,1,0.566666667,0.666666667,2.65E+50,0.8016,91928.85114,0.81640,2247
A3091,1,1,0.768,0.566666667,0.6,2.65E+50,0.8016,90618.16507,0.80476,2248
A6544,0.0726,1,1,0.5,0.533333333,2.65E+50,0.8016,90659.51419,0.80512,2249
A1380,0.4333,1,1,0.433333333,0.466666667,2.65E+50,0.8015,90586.55387,0.80448,2250
A4367,1,1,0.7715,0.6,0.733333333,2.65E+50,0.8014,90578.43082,0.80440,2251
A9949,0.0724,1,1,0.6,0.6,2.65E+50,0.8013,90801.10564,0.80638,2252
A542,1,1,0.8415,0.466666667,0.6,2.65E+50,0.8013,90489.50735,0.80361,2253
A1915,1,1,0.7852,0.533333333,0.533333333,2.65E+50,0.8012,90556.94122,0.80421,2254
A8479,0.2335,1,1,0.566666667,0.666666667,2.65E+50,0.8012,90574.88473,0.80437,2255
A5761,1,0.457,1,0.633333333,0.666666667,2.65E+50,0.8011,90484.53121,0.80357,2256
A4519,1,0.5792,0.87,0.8,0.8,2.65E+50,0.8011,91361.91475,0.81136,2257
A6367,0.25,1,0.9286,0.066666667,0.033333333,2.65E+50,0.8010,90333.55033,0.80223,2258
A4749,1,1,1,0.4,0.433333333,2.65E+50,0.8009,90521.889,0.80390,2259
A5765,1,0.5115,1,0.6,0.6,2.65E+50,0.8009,90374.17228,0.80259,2260
A358,0.3217,1,1,0.566666667,0.566666667,2.65E+50,0.8008,90840.54277,0.80673,2261
A2095,0.4244,1,0.887,0.733333333,0.8,2.65E+50,0.8006,91822.51061,0.81545,2262
A3403,1,0.6327,0.8819,0.966666667,1,2.65E+50,0.8006,91822.51061,0.81545,2263
A436,0.3577,1,1,0.5,0.5,2.65E+50,0.8006,90688.16282,0.80538,2264
A254,1,0.1161,1,0.233333333,0.066666667,2.65E+50,0.8006,90288.22743,0.80183,2265
A4258,0.2759,1,1,0.1,0.066666667,2.65E+50,0.8006,90400.8915,0.80283,2266
A5403,0.2954,1,1,0.6,0.633333333,2.65E+50,0.8005,90297.92496,0.80191,2267
A8474,1,1,1,0.6,0.733333333,2.65E+50,0.8005,90314.80358,0.80206,2268
A2318,0.4085,0.7312,1,0.6,0.8,2.65E+50,0.8004,90297.73653,0.80191,2269
A2275,0.0122,1,1,0.633333333,0.7,2.65E+50,0.8003,90476.51853,0.80350,2270
A8151,0.1607,1,1,0.433333333,0.433333333,2.65E+50,0.8003,90680.03851,0.80531,2271
A8944,0.1198,1,1,0.533333333,0.9,2.65E+50,0.8002,90257.02063,0.80155,2272
A2097,0.2345,1,0.9172,0.366666667,0.366666667,2.65E+50,0.8002,90443.66853,0.80321,2273
A4265,0.0921,1,1,0.2,0.166666667,2.65E+50,0.8002,90231.21162,0.80132,2274
A7196,0.0817,1,1,0.6,0.6,2.65E+50,0.8001,90433.43298,0.80312,2275
A1892,1,0.2459,1,0.266666667,0.1,2.65E+50,0.8001,90443.66853,0.80321,2276
A6597,0.3809,1,0.8075,0.966666667,1,2.65E+50,0.8001,90329.3153,0.80219,2277
A5944,0.2941,1,1,0.066666667,0,2.65E+50,0.8000,90284.32977,0.80179,2278
A2779,0.3699,0.6707,1,0.233333333,0.2,2.65E+50,0.8000,90921.7109,0.80745,2279
A7791,1,0.2741,1,0.333333333,0.2,2.65E+50,0.7999,90425.7906,0.80305,2280
A9451,0.4718,1,1,0.4,0.533333333,2.65E+50,0.7998,90245.05809,0.80144,2281
A7184,1,1,1,0.5,0.566666667,2.65E+50,0.7998,90215.86169,0.80118,2282
A7651,1,1,1,0.466666667,0.533333333,2.65E+50,0.7998,90396.96668,0.80279,2283
A7248,1,0.3955,1,0.433333333,0.566666667,2.65E+50,0.7997,90394.41922,0.80277,2284
A88,0.4184,0.6454,1,0.333333333,0.1,2.65E+50,0.7997,90517.55313,0.80386,2285
A8697,0.37,1,1,0.533333333,0.766666667,2.65E+50,0.7997,90440.2359,0.80318,2286
A9545,1,0.536,1,0.2,0.166666667,2.65E+50,0.7997,90426.8347,0.80306,2287
A6611,1,0.4988,0.9136,0.733333333,0.8,2.65E+50,0.7997,90283.61185,0.80179,2288
A6012,1,1,0.8633,0.833333333,0.9,2.65E+50,0.7996,90257.37537,0.80155,2289
A6711,1,0.5756,0.9225,0.433333333,0.433333333,2.65E+50,0.7996,90434.75445,0.80313,2290
A9428,0.0825,1,1,0.5,0.533333333,2.65E+50,0.7996,91822.14706,0.81545,2291
A4653,1,0.6395,0.9302,0.2,0,2.65E+50,0.7995,90394.03433,0.80277,2292
A7996,1,1,1,0.633333333,0.9,2.65E+50,0.7995,90279.04573,0.80175,2293
A8670,1,1,0.7168,0.633333333,0.666666667,2.65E+50,0.7994,90130.68684,0.80043,2294
A986,0.067,1,1,0.2,0.066666667,2.65E+50,0.7994,90402.88007,0.80285,2295
A5417,0.243,1,1,0.433333333,0.733333333,2.65E+50,0.7993,91799.60723,0.81525,2296
A2134,0.234,1,0.8723,0.333333333,0,2.65E+50,0.7993,90392.25199,0.80275,2297
A5552,1,0.5595,1,0.266666667,0.233333333,2.65E+50,0.7991,90764.75076,0.80606,2298
A1888,1,1,0.7679,0.2,0,2.65E+50,0.7989,90313.20856,0.80205,2299
A3039,0.3687,1,1,0.433333333,0.533333333,2.65E+50,0.7989,90567.38867,0.80431,2300
A8246,1,1,1,0.066666667,0,2.65E+50,0.7988,90318.89613,0.80210,2301
A8010,1,0.1493,0.9111,0.833333333,0.866666667,2.65E+50,0.7988,90304.01542,0.80197,2302
A2316,1,0.2962,0.866,0.633333333,0.733333333,2.65E+50,0.7988,90304.39969,0.80197,2303
A9514,0.113,1,1,0.8,0.8,2.65E+50,0.7987,90285.6461,0.80180,2304
A1887,0.4637,1,1,0.566666667,0.633333333,2.65E+50,0.7987,90302.66512,0.80196,2305
A7650,1,0.5992,1,0.633333333,0.666666667,2.64E+50,0.7987,90295.38888,0.80189,2306
A2050,0.0079,1,1,0.433333333,0.666666667,2.64E+50,0.7987,90103.26012,0.80018,2307
A8412,1,0.4681,1,0.266666667,0,2.64E+50,0.7986,90340.94976,0.80230,2308
A8910,1,0.4803,0.9076,0.933333333,0.933333333,2.64E+50,0.7986,90168.79142,0.80077,2309
A8726,0.0482,1,1,0.4,0.466666667,2.64E+50,0.7986,90001.39458,0.79928,2310
A3347,1,0.6546,0.887,0.466666667,0.8,2.64E+50,0.7986,90291.65708,0.80186,2311
A1334,0.1077,1,1,0.733333333,0.833333333,2.64E+50,0.7985,90143.47401,0.80054,2312
A2138,1,0.6831,1,0.566666667,0.833333333,2.64E+50,0.7985,90404.11532,0.80286,2313
A7345,0.4359,0.641,1,0.166666667,0.033333333,2.64E+50,0.7985,90970.13983,0.80788,2314
A8816,0.0041,1,1,0.333333333,0.033333333,2.64E+50,0.7985,90336.40639,0.80226,2315
